"Host.Id","Host.Since","Name","Neighbourhood","Property.Type","Room.Type","Zipcode","Beds","Number.Of.Reviews","Price","Review.Scores.Rating"
9881214,"11/8/13","Artist Loft in Bushwick","Brooklyn","Apartment","Entire home/apt",11221,3,1,"125",60
4434798,"12/18/12","Spacious garden appartment brooklyn","Brooklyn","House","Entire home/apt",11217,2,69,"120",86
49236,"10/28/09","amazing  brand new one bed room apt","Manhattan","Apartment","Entire home/apt",10075,1,24,"185",62
2654865,"6/16/12","Beautiful apt in heart of Chelsea..","Manhattan","Apartment","Entire home/apt",10011,2,17,"250",96
15134522,"5/5/14","Cozy Williamsburg Apartment","Brooklyn","Apartment","Entire home/apt",11249,1,0,"170",NA
7310813,"7/6/13","Large Real 1 BR - best LES location","Manhattan","Apartment","Entire home/apt",10002,1,10,"195",95
28023382,"2/19/15","2000sq $2 million 3 story townhouse","Brooklyn","Townhouse","Entire home/apt",11217,6,0,"249",NA
1668720,"1/29/12","Spacious 1BR steps from Prospect Pk","Brooklyn","Apartment","Entire home/apt",11218,2,4,"65",90
7205838,"6/30/13","Luxury 1BR w/ Rooftop","Queens","Apartment","Entire home/apt",11106,1,0,"120",NA
4295841,"12/1/12","Brooklyn rocks! - 3BR in Bushwick","Brooklyn","Apartment","Entire home/apt",11207,3,7,"120",94
2582893,"6/8/12","Sunny & Cozy Williamsburg Apartment","Brooklyn","Apartment","Entire home/apt",11211,1,2,"195",100
21327336,"9/14/14","Charming, spacious Park Slope apt","Brooklyn","Apartment","Entire home/apt",11215,2,8,"150",88
36557846,"6/23/15","Furnished studio in New York City","Brooklyn","Apartment","Entire home/apt",11231,1,0,"70",NA
417504,"3/1/11","Loft Suite @ Box House Hotel","Brooklyn","Loft","Entire home/apt",11222,2,3,"199",93
11458001,"1/19/14","Large 2 bed Prime Greenpoint w/yard","Brooklyn","Apartment","Entire home/apt",11222,1,0,"235",NA
14142169,"4/10/14","BEAUTIFUL LOWER EAST SIDE APARTMENT","Manhattan","Apartment","Entire home/apt",10002,1,2,"175",100
31109296,"4/12/15","FULL, Spacious Apartment Available!","Queens","Apartment","Entire home/apt",11103,2,4,"110",95
25435876,"12/31/14","Duplex 1 BDR  with 1.5 bathrooms","Manhattan","Apartment","Entire home/apt",10019,3,3,"240",87
627217,"5/26/11","2+Bed, 2 bath Duplex in East Vill!","Manhattan","Apartment","Entire home/apt",10003,6,175,"149",85
4297668,"12/1/12","West Chelsea, Close to it all!","Manhattan","Apartment","Entire home/apt",10011,1,0,"245",NA
2660989,"6/17/12","Quiet small 1 bedroom on the UES","Manhattan","Apartment","Entire home/apt",10075,1,0,"135",NA
7782769,"7/28/13","Big, Sunny West Village Studio","Manhattan","Apartment","Entire home/apt",10011,1,0,"190",NA
2792691,"7/1/12","2BR Best Location Soho/Nolita","Manhattan","Apartment","Entire home/apt",10012,3,6,"270",85
25110631,"12/22/14","BEATIFUL ONE BEDROOM APARTMENT","Manhattan","Apartment","Entire home/apt",10002,1,27,"110",68
4410966,"12/15/12","Private Fully Equip Studio Apt","Manhattan","Apartment","Entire home/apt",10024,1,88,"162",91
25168888,"12/24/14","NYC GORGEOUS LIGHT SPACE RIVER VIEW","Manhattan","Apartment","Entire home/apt",10031,4,3,"119",87
26723635,"1/26/15","Studio w incredible East River view","Manhattan","Apartment","Entire home/apt",10029,1,1,"119",80
3494371,"9/6/12","Sunny Bedford Ave Williamsburg Apt!","Brooklyn","Apartment","Entire home/apt",11211,1,2,"195",100
316523,"12/12/10","Perfect Studio in Amazing Location","Manhattan","Apartment","Entire home/apt",10003,1,27,"200",96
14337132,"4/15/14","Peaceful, beautiful home away","Manhattan","Apartment","Entire home/apt",10026,2,6,"175",100
10280470,"11/26/13","ENTIRE Apartment  ★MANHATTAN★","Manhattan","Apartment","Entire home/apt",10029,1,23,"150",92
32724264,"5/6/15","Newly renovated 1 bdrm in L.I.C","Queens","Apartment","Entire home/apt",11101,1,0,"150",NA
946943,"8/9/11","Prime Williamsburg sanctuary","Brooklyn","Apartment","Entire home/apt",11211,2,11,"95",98
14592414,"4/22/14","BIG STUDIO IN AN ELEVATOR BUILDING","Manhattan","Apartment","Entire home/apt",10075,1,9,"225",98
9215509,"10/3/13","Clinton Hill - Ft Greene Oversized","Brooklyn","House","Entire home/apt",11205,1,23,"175",95
5785240,"4/5/13","Studio Apartment","Manhattan","Apartment","Entire home/apt",10027,1,18,"95",91
5240184,"2/26/13","One Madison","Manhattan","Condominium","Entire home/apt",10010,2,0,"550",NA
8687162,"9/7/13","Uppereast Side Home","Manhattan","Apartment","Entire home/apt",10028,2,0,"150",NA
19400891,"8/3/14","Clean 1BD in LES with a view!","Manhattan","Apartment","Entire home/apt",10002,2,5,"165",96
23214109,"11/1/14","Beautiful Sunny 2 Bed Apartment","Brooklyn","Apartment","Entire home/apt",11206,2,0,"90",NA
325790,"12/23/10","One Block From Central Park!","Manhattan","Apartment","Entire home/apt",10128,1,17,"200",84
32426821,"5/2/15","Charming Designer Suite in Midtown","Manhattan","Apartment","Entire home/apt",10022,1,10,"140",92
537259,"4/26/11","Chelsea 1 Bedroom near High Line","Manhattan","Apartment","Entire home/apt",10011,1,0,"250",NA
3250506,"8/13/12","Charming Chelsea Studio & Loft","Manhattan","Apartment","Entire home/apt",10014,2,14,"225",87
24069974,"11/23/14","Quiet Urban Retreat","Manhattan","Apartment","Entire home/apt",10040,1,12,"110",93
1308282,"10/18/11","2BR Sunlight Apartment in Brooklyn","Brooklyn","Apartment","Entire home/apt",11238,2,12,"197",84
8796023,"9/12/13","VERY NICE APPARTMENT BRAND NEW","Brooklyn","Apartment","Entire home/apt",11222,1,52,"175",93
481921,"4/3/11","Brooklyn Brownstone Townhouse","Brooklyn","Townhouse","Entire home/apt",11238,4,4,"340",90
1694701,"2/3/12","Large, Sunny, Doorman 1BR & Nursery","Manhattan","Apartment","Entire home/apt",10011,1,9,"195",100
18174,"5/21/09","Cosy 2 bedroom in East Village","Manhattan","Apartment","Entire home/apt",10003,3,55,"160",92
2236848,"4/27/12","Lg One Bed in Prospect Park South!","Brooklyn","Apartment","Entire home/apt",11226,1,0,"125",NA
10616563,"12/14/13","Modern Chelsea 1 Bedroom","Manhattan","Apartment","Entire home/apt",10011,2,17,"325",99
22280684,"10/8/14","Greenwich Village 1 BR 750 SqFt","Manhattan","Apartment","Entire home/apt",10003,1,1,"200",80
92788,"3/14/10","Upper East 1 BDRM Yorkville great!","Manhattan","Apartment","Entire home/apt",10028,1,45,"199",95
8416362,"8/26/13","NEW LISTING Stylish 2 Bdrm Art Loft","Queens","Loft","Entire home/apt",11101,2,2,"295",100
8781015,"9/11/13","Perfect Upper West Side location","Manhattan","Apartment","Entire home/apt",10024,1,2,"190",90
18209266,"7/16/14","Large UES Studio","Manhattan","Apartment","Entire home/apt",10075,2,45,"130",95
10392778,"12/2/13","Super Bowl Week: Upper Duplex..!","Brooklyn","Apartment","Entire home/apt",11217,3,0,"850",NA
1347037,"10/28/11","AMAZING BROWNSTONE 3 BEDROOM DUPLEX","Brooklyn","Apartment","Entire home/apt",11221,3,10,"265",100
21217401,"9/11/14","Entire Manhattan Apt in Upper East","Manhattan","Apartment","Entire home/apt",10021,1,9,"180",96
35819315,"6/14/15","Cozy Garden Duplex","Brooklyn","Townhouse","Entire home/apt",11221,2,4,"165",95
4026400,"10/31/12","Times Square 3 Br Cozy Apt Sleeps 8","Manhattan","Apartment","Entire home/apt",10036,3,50,"325",85
3741309,"10/2/12","Cozy, Clean,Quiet 1 BR (Entire Apt)","Manhattan","Apartment","Entire home/apt",10128,1,2,"150",100
1331850,"10/24/11","Large 1 Bedroom furnished on UWS","Manhattan","Apartment","Entire home/apt",10025,1,3,"185",90
8015051,"8/7/13","Spacious 1 Bedroom Apt in Brooklyn","Brooklyn","Apartment","Entire home/apt",11216,3,16,"125",87
23538896,"11/9/14","New York City Bohemian Comfort","Brooklyn","Apartment","Entire home/apt",11238,1,1,"82",NA
6875571,"6/12/13","Stylish and spacious 4 BR 2 BATH!","Manhattan","Apartment","Entire home/apt",10001,4,0,"750",NA
17429419,"6/29/14","Large Manhattan One Bedroom","Manhattan","Apartment","Entire home/apt",10021,1,0,"175",NA
1211082,"9/26/11","LUXURY WILLIAMSBURG LOFT","Brooklyn","Apartment","Entire home/apt",11249,2,7,"250",97
3830989,"10/10/12","Lovely, Airy, Roomy + Park & Cafes","Brooklyn","Apartment","Entire home/apt",11238,2,15,"120",94
40943196,"8/9/15","1 BR - Perfect Upper West Location","Manhattan","Apartment","Entire home/apt",10024,1,0,"99",NA
4872318,"1/27/13","Clinton Hill Summer Townhouse","Brooklyn","Apartment","Entire home/apt",11238,3,1,"220",100
15273839,"5/8/14","Stunning apartment in Lux building","Manhattan","Apartment","Entire home/apt",10023,1,0,"275",NA
9708374,"10/29/13","Sunny apartment 1 block from subway","Brooklyn","Apartment","Entire home/apt",11230,1,12,"98",97
21737730,"9/24/14","The Heart Of Bay Ridge 2 bdroom apt","Brooklyn","Apartment","Entire home/apt",11209,2,0,"120",NA
35103206,"6/5/15","Your NYC spot","Queens","Apartment","Entire home/apt",11374,1,0,"95",NA
8252773,"8/19/13","2350 sq.ft West Chelsea High Line","Manhattan","Apartment","Entire home/apt",10001,2,8,"1,065",100
24099263,"11/24/14","4. LUX APART DOWNTOWN","Manhattan","Apartment","Entire home/apt",10006,2,3,"225",100
10225447,"11/24/13","Loft 15 minutes to Manhattan","Brooklyn","Loft","Entire home/apt",11237,1,15,"98",87
9941282,"11/11/13","1BR Doorman Luxury Bldg w Pool","Manhattan","Apartment","Entire home/apt",10075,2,1,"180",100
15178659,"5/6/14","Modern luxury in downtown Manhattan","Manhattan","Apartment","Entire home/apt",10002,2,8,"695",100
16378016,"6/4/14","Boutique Park Slope Apartment","Brooklyn","Apartment","Entire home/apt",11215,2,2,"105",100
10228299,"11/24/13","Sunny 1 BR in Carroll Gardens","Brooklyn","Apartment","Entire home/apt",11231,2,10,"145",100
896918,"7/31/11","Entire 1.5 Br Apt- Prosp/Crown Hts","Brooklyn","Apartment","Entire home/apt",11216,1,12,"99",87
533723,"4/25/11","LARGE 2BR/2BA - Manhattan (UES)","Manhattan","Apartment","Entire home/apt",10028,4,4,"395",95
1980834,"3/21/12","Beautiful Sunny Brooklyn Apartment","Brooklyn","Apartment","Entire home/apt",11205,1,0,"100",NA
19011946,"7/28/14","Amazing Hotel Like Space !!!!  WiFi","Manhattan","Apartment","Entire home/apt",10128,1,1,"140",100
3375578,"8/26/12","Beautiful Brooklyn townhouse apt","Brooklyn","Apartment","Entire home/apt",11205,2,3,"165",100
20465148,"8/24/14","Tribeca Massive 4 bed 2 bath apt !","Manhattan","Apartment","Entire home/apt",10014,5,6,"630",68
2879926,"7/9/12","Quiet Sunny Park Slope","Brooklyn","Apartment","Entire home/apt",11217,1,13,"170",100
9140834,"9/30/13","@ Lovely @ Apartment @ Manhattan @","Manhattan","Apartment","Entire home/apt",10035,4,87,"140",75
3141665,"8/2/12","Spacious-Sunny NYC Apartment(2BDR)","Manhattan","Apartment","Entire home/apt",10033,2,18,"110",94
4245214,"11/26/12","Charming Oasis Mins Away From City","Brooklyn","Apartment","Entire home/apt",11215,3,42,"149",87
2558159,"6/5/12","Beautiful and comfortable apartment","Manhattan","Apartment","Entire home/apt",10033,1,75,"103",91
40989111,"8/9/15","Boutique Brooklyn Living","Brooklyn","Apartment","Entire home/apt",11216,1,3,"75",87
23899573,"11/18/14","New York City Studio","Manhattan","Apartment","Entire home/apt",10019,2,9,"160",91
6015051,"4/20/13","Oversized 1 BD in Gramercy Park","Manhattan","Apartment","Entire home/apt",10010,1,1,"250",NA
1501240,"12/13/11","Entire  Astoria Apartment w Balcony","Queens","Apartment","Entire home/apt",11102,1,4,"175",100
5972975,"4/17/13","1 Bedroom Apt Greenpoint, Brooklyn","Brooklyn","Apartment","Entire home/apt",11222,1,2,"75",100
1242357,"10/3/11","Great NYC Apartment","Manhattan","Apartment","Entire home/apt",10025,1,1,"175",100
417504,"3/1/11","Loft Suite @ The Box House Hotel","Brooklyn","Apartment","Entire home/apt",11222,2,17,"199",98
263614,"10/16/10","Spacious 1BR in Prime Williamsburg","Brooklyn","Apartment","Entire home/apt",11211,1,1,"250",100
22687997,"10/18/14","Chic Chelsea Apartment with terrace","Manhattan","Apartment","Entire home/apt",10011,2,7,"240",94
9357951,"10/10/13","Huge loft in trendy Nolita.","Manhattan","Apartment","Entire home/apt",10012,2,0,"300",NA
12243051,"2/14/14","Serene Roof Access Loft by Flatbook","Manhattan","Apartment","Entire home/apt",10023,2,0,"350",NA
8649749,"9/5/13","Large Bright Studio","Brooklyn","Apartment","Entire home/apt",11225,1,36,"81",85
1358312,"11/1/11","Fresh, Clean Brooklyn Garden Apt.","Brooklyn","House","Entire home/apt",11238,3,92,"150",96
2607279,"6/11/12","Elegant Oasis Near Brooklyn Bridge","Brooklyn","Apartment","Entire home/apt",11201,1,8,"150",97
20449160,"8/23/14","Luxury Building in Time Square","Manhattan","Apartment","Entire home/apt",10036,1,2,"241",100
6280600,"5/7/13","Downtown Waterfront Liberty View","Manhattan","Apartment","Entire home/apt",10280,2,0,"200",NA
4393276,"12/12/12","Lovely Entire Brooklyn Apt with Gym","Brooklyn","Apartment","Entire home/apt",11201,1,4,"95",95
3462232,"9/3/12","Newly Renovated 1 BR","Manhattan","Apartment","Entire home/apt",10002,1,22,"215",99
10037043,"11/15/13","Upper West Chic Studio at Ctrl Park","Manhattan","Apartment","Entire home/apt",10024,1,12,"175",99
4018660,"10/30/12","5 Bdrm Historic Brownstone Triplex","Brooklyn","Apartment","Entire home/apt",11231,5,7,"350",88
6670583,"5/31/13","BEAUTIFUL CHELSEA APARTMENT","Manhattan","Apartment","Entire home/apt",10011,3,2,"240",100
10658486,"12/16/13","West Village Wonder -spacious 1 bed","Manhattan","Apartment","Entire home/apt",10014,1,18,"239",98
2100968,"4/9/12","Park Slope duplex with backyard.","Brooklyn","House","Entire home/apt",11215,3,52,"325",98
980277,"8/16/11","Designer East Village One Bedroom","Manhattan","Apartment","Entire home/apt",10009,1,2,"170",80
158284,"7/5/10","Sunny, clean 1 bdrm in W. Village","Manhattan","Apartment","Entire home/apt",10014,1,124,"225",98
1345966,"10/28/11","Spacious South Williamsburg 1BR Apt","Brooklyn","Apartment","Entire home/apt",11211,1,14,"145",93
24931975,"12/17/14","Private/Studio Wall St. Manhattan","Manhattan","Apartment","Entire home/apt",10006,1,1,"200",100
24992398,"12/19/14","Luxury 1BR - Empire State Bldg View","Manhattan","Apartment","Entire home/apt",10016,1,0,"350",NA
9056986,"9/25/13","One-Of-A-Kind West Village Studio","Manhattan","Apartment","Entire home/apt",10014,1,1,"225",100
3851581,"10/12/12","Charming 2 bedroom Carroll Gardens","Brooklyn","Apartment","Entire home/apt",11231,2,1,"110",100
321934,"12/18/10","Beautiful 1 Bedroom Apt Park Slope","Brooklyn","Apartment","Entire home/apt",11215,1,11,"165",98
32856225,"5/7/15","Cosy apt on a super friendly block","Brooklyn","Apartment","Entire home/apt",11216,1,2,"90",90
8278573,"8/20/13","Beautiful 1 br / heart of the city","Manhattan","Apartment","Entire home/apt",10016,1,1,"150",100
22930715,"10/24/14","Cozy 1BR in Brooklyn Heights","Brooklyn","Apartment","Entire home/apt",11201,1,1,"130",100
25440234,"12/31/14","Perfect Bleecker St WestVillage 2BR","Manhattan","Apartment","Entire home/apt",10014,3,22,"429",95
30836013,"4/8/15","4 Bed Huge Loft next to subway","Brooklyn","Apartment","Entire home/apt",11201,5,6,"250",80
19255144,"7/31/14","Penthouse Duplex 3 bdr:Clinton Hill","Brooklyn","Apartment","Entire home/apt",11205,3,1,"200",80
10304755,"11/27/13","Cute brick wall apt. 2BR","Brooklyn","Apartment","Entire home/apt",11211,2,22,"180",96
4185135,"11/18/12","Brooklyn two bedroom","Brooklyn","Apartment","Entire home/apt",11215,2,6,"200",92
22571268,"10/15/14","Great apt in the perfect location","Manhattan","Apartment","Entire home/apt",10019,1,13,"175",93
7721992,"7/25/13","Sunny 1BD Steps from Subway!","Brooklyn","Apartment","Entire home/apt",11215,2,1,"95",100
3974045,"10/25/12","Small studio near Central Park","Manhattan","Apartment","Entire home/apt",10023,1,2,"110",100
28257071,"2/23/15","Clean! Hooked up! Renovated! DEAL!","Manhattan","Apartment","Entire home/apt",10030,2,1,"85",100
3450556,"9/2/12","Perfect with or w/out kids!","Manhattan","Apartment","Entire home/apt",10034,4,0,"130",NA
17196239,"6/24/14","Luxurious Living in Williamsburg","Brooklyn","Apartment","Entire home/apt",11211,2,3,"128",100
12858875,"3/6/14","Brooklyn Small 1 Bedroom Apartment","Brooklyn","Apartment","Entire home/apt",11217,1,0,"149",NA
4966213,"2/4/13","Charming Large 1BD in Central BRKLN","Brooklyn","Apartment","Entire home/apt",11238,1,4,"99",87
10535426,"12/9/13","Spacious Upper East Side Studio","Manhattan","Apartment","Entire home/apt",10075,1,21,"178",91
4611628,"1/6/13","Enormous Hell's Kitchen Two Bedroom","Manhattan","Apartment","Entire home/apt",10019,2,20,"399",93
254913,"10/6/10","NOLITA LUXURY DESIGNER SUITE - 1804","Manhattan","Apartment","Entire home/apt",10013,1,28,"264",95
8638777,"9/4/13","Private Studio Apt in a Townhouse","Manhattan","Apartment","Entire home/apt",10027,3,94,"120",93
176483,"7/21/10","sweet 1BR in heart of EVillage","Manhattan","Apartment","Entire home/apt",10003,1,2,"120",90
26510563,"1/22/15","6 person available Upper West Side","Manhattan","Apartment","Entire home/apt",10025,3,0,"200",NA
18319557,"7/18/14","Lovely Apartment in Williamsburg!","Brooklyn","Apartment","Entire home/apt",11222,1,2,"150",100
12615927,"2/26/14","Lovely, modern 3 bedroom townhouse","Brooklyn","House","Entire home/apt",11215,2,0,"145",NA
4045956,"11/3/12","1 bedroom close to Empire State","Manhattan","Apartment","Entire home/apt",10016,1,1,"175",100
4979513,"2/5/13","Your PRIVATE Upper East Side Abode","Manhattan","Apartment","Entire home/apt",10128,1,4,"180",87
5689058,"3/30/13","Designers perfect West Village Apt","Manhattan","Apartment","Entire home/apt",10014,1,16,"190",100
28984530,"3/8/15","Charming, Artsy 1 Bedroom w/office","Manhattan","Apartment","Entire home/apt",10027,1,0,"100",NA
24044848,"11/22/14","Apt in Heart of Greenwich Village","Manhattan","Apartment","Entire home/apt",10011,1,0,"180",NA
381254,"2/7/11","Gorgeous One-Bedroom in Fort Greene","Brooklyn","Apartment","Entire home/apt",11238,1,1,"109",100
26228337,"1/16/15","Spacious brownstone apt in Park Sl","Brooklyn","Apartment","Entire home/apt",11217,2,0,"125",NA
10630723,"12/15/13","Spacious 3BD/2BA - Parking Included","Brooklyn","Apartment","Entire home/apt",11221,7,63,"177",91
2260289,"4/30/12","Sunny South Slope Apartment","Brooklyn","Apartment","Entire home/apt",11215,2,0,"140",NA
10714354,"12/19/13","Sunny Modern Brooklyn One Bedroom","Brooklyn","Apartment","Entire home/apt",11238,1,6,"200",100
30535534,"4/3/15","Sunny Upper West side 2 BD w/ Heart","Manhattan","Apartment","Entire home/apt",10025,2,3,"300",100
417504,"3/1/11","2 BR w/ City View @ Box House Hotel","Brooklyn","Apartment","Entire home/apt",11222,4,3,"599",94
5367949,"3/7/13","Beautiful Pre-War Duplex 2BR","Manhattan","Apartment","Entire home/apt",10003,2,0,"400",NA
2609682,"6/11/12","2br 2bth West Village penthouse apt","Manhattan","Apartment","Entire home/apt",10014,3,2,"400",90
1593309,"1/11/12","Bright, Airy Flat in Little Italy","Manhattan","Apartment","Entire home/apt",10013,2,4,"135",90
40151792,"7/31/15","1 Bed Apt in Lower East Side","Manhattan","Apartment","Entire home/apt",10002,1,1,"190",80
34697223,"5/31/15","Cozy Studio at Gramercy/Flatiron","Manhattan","Apartment","Entire home/apt",10010,2,9,"200",93
283215,"11/10/10","Sunny, Large & Lovely in Greenpoint","Brooklyn","Apartment","Entire home/apt",11222,4,32,"300",95
1784925,"2/21/12","Close to Central Park","Manhattan","Apartment","Entire home/apt",10025,1,0,"145",NA
6105181,"4/26/13","Fantastic 1bed apt in Lower East","Manhattan","Apartment","Entire home/apt",10002,2,77,"150",79
9197440,"10/2/13","Lovely Apartment in Harlem West","Manhattan","Apartment","Entire home/apt",10030,1,2,"110",80
1242765,"10/3/11","Charming 2 Bdrm UWS w/ private deck","Manhattan","Apartment","Entire home/apt",10024,2,31,"390",92
24715671,"12/10/14","3NN GREAT 1BR APT IN NEW YORK CITY","Manhattan","Apartment","Entire home/apt",10016,2,2,"275",90
204539,"8/17/10","cozy studio with parking spot","Queens","Apartment","Entire home/apt",11379,1,33,"98",87
2774893,"6/28/12","Sunny Studio Apartment","Brooklyn","Apartment","Entire home/apt",11216,1,0,"90",NA
36381094,"6/21/15","Spacious unit on coveted block","Brooklyn","Apartment","Entire home/apt",11215,4,3,"169",100
9589077,"10/23/13","East Village LES NYC Getaway","Manhattan","Apartment","Entire home/apt",10002,3,5,"350",84
15588247,"5/16/14","In the heart of Williamsburg","Brooklyn","Apartment","Entire home/apt",11249,3,4,"350",80
7815949,"7/30/13","sunny beautiful studio apartment","Brooklyn","Apartment","Entire home/apt",11213,1,20,"95",88
12048726,"2/8/14","LUXE ARTSY ASTORIA APT  W/ BALCONY","Queens","Apartment","Entire home/apt",11103,1,1,"150",100
926743,"8/5/11","Floor through apt for SINGLE Guest","Brooklyn","Apartment","Entire home/apt",11231,1,2,"135",90
13485303,"3/24/14","Artsy W Village 1B - Private Garden","Manhattan","Apartment","Entire home/apt",10014,1,9,"219",100
2538621,"6/3/12","TRIBECA Luxury Gigantic Dream Loft","Manhattan","Apartment","Entire home/apt",10013,2,4,"750",100
6212332,"5/3/13","Spacious 1 Bdr Near Columbus Circle","Manhattan","Apartment","Entire home/apt",10019,1,1,"200",100
42911844,"8/30/15","2 Bedroom Apt in Perfect UWS locale","Manhattan","Apartment","Entire home/apt",10023,2,0,"300",NA
331328,"12/31/10","Alcove Studio w/ outdoor Patio Deck","Manhattan","Apartment","Entire home/apt",10035,2,23,"125",83
392361,"2/14/11","Charming Manhattan Studio","Manhattan","Apartment","Entire home/apt",10021,1,1,"190",NA
33200837,"5/12/15","Ditmas Park, Brooklyn Base Camp","Brooklyn","Apartment","Entire home/apt",11226,1,1,"110",100
3332036,"8/21/12","Cozy 1 bedroom in the heart of LES","Manhattan","Apartment","Entire home/apt",10002,1,0,"150",NA
7712511,"7/25/13","1-3 people in UWS Broadway Studio","Manhattan","Apartment","Entire home/apt",10025,2,16,"145",91
16543733,"5/11/15","Central Artist's loft/aptmnt","Manhattan","Apartment","Entire home/apt",10011,3,2,"250",100
4267089,"11/28/12","Charming NYC Apartment","Brooklyn","Apartment","Entire home/apt",11238,1,7,"190",91
4216421,"11/22/12","Spacious studio in a quiet area","Manhattan","Apartment","Entire home/apt",10027,1,8,"92",85
17122110,"6/22/14","Elegant Greenwich Village Loft","Manhattan","Apartment","Entire home/apt",10011,1,1,"250",NA
1826293,"2/28/12","Awesome NYC Apartment","Manhattan","Apartment","Entire home/apt",10009,1,1,"225",100
201390,"8/14/10","Bright & Cozy West Village Apt!","Manhattan","Apartment","Entire home/apt",10014,1,6,"145",100
1126015,"9/7/11","Big 2 bdrm in DUMBO, Brooklyn, NY","Brooklyn","Apartment","Entire home/apt",11201,2,31,"225",94
693043,"6/12/11","Alcove Studio Apartment  Large","Manhattan","Apartment","Entire home/apt",10021,2,5,"150",88
20806507,"9/1/14","Charming Studio Apartment","Brooklyn","Apartment","Entire home/apt",11217,1,0,"125",NA
767280,"7/1/11","Nice big apartment in Midtown!","Manhattan","Apartment","Entire home/apt",10022,1,8,"250",98
6083464,"4/25/13","Incredible Apartment With Backyard","Manhattan","Apartment","Entire home/apt",10003,2,0,"350",NA
319982,"12/15/10","Lovely apartment in Greenpoint","Brooklyn","Apartment","Entire home/apt",11222,2,2,"150",100
12360129,"2/18/14","Fab 1 Br with view of Empire State","Manhattan","Apartment","Entire home/apt",10010,3,2,"225",100
176903,"7/21/10","LUXURY2bd2bth24hDrm-West Village","Manhattan","Apartment","Entire home/apt",10014,3,2,"800",100
5926,"1/2/09","Beautiful Apt with Park Views","Manhattan","Apartment","Entire home/apt",10030,5,40,"350",86
11066509,"1/6/14","Cozy 1- BR apt next to Columbia","Manhattan","Apartment","Entire home/apt",10027,2,0,"85",NA
9806864,"11/4/13","Cozy 3 bedroom - Downtown Brooklyn","Brooklyn","Apartment","Entire home/apt",11238,4,8,"300",88
601418,"5/18/11","Great place for vacation in NYC","Queens","Apartment","Entire home/apt",11106,1,14,"125",93
24117392,"11/24/14","1BR Steps from Central Park","Manhattan","Apartment","Entire home/apt",10019,1,0,"155",NA
19177308,"7/30/14","Hip! New Apt Bushwick Brooklyn NYC!","Brooklyn","Apartment","Entire home/apt",11207,3,6,"99",96
6875110,"6/12/13","Charming SoHo Studio","Manhattan","Apartment","Entire home/apt",10012,1,4,"225",100
18011480,"7/12/14","Ideal for 2 near Park!","Manhattan","Apartment","Entire home/apt",10027,2,37,"99",84
182354,"7/27/10","Spacious Studio Apartment in Wburg","Brooklyn","Apartment","Entire home/apt",11211,1,24,"269",98
7784154,"7/28/13","Unique Rooftop Brownstone w/ Garden","Brooklyn","Apartment","Entire home/apt",11215,1,2,"125",100
1229641,"9/30/11","BRIGHT AIRY MODERN QUIET 1 BR","Manhattan","Apartment","Entire home/apt",10009,1,35,"125",98
7414,"2/4/09","Historic Fort Greene - Red Rooster","Brooklyn","Apartment","Entire home/apt",11217,3,15,"185",82
17475002,"6/30/14","west village perfect location 1 BDR","Manhattan","Apartment","Entire home/apt",10014,1,2,"210",80
1679409,"1/31/12","Luxury Two Bedroom in NYC","Manhattan","Apartment","Entire home/apt",10003,3,11,"265",87
8104778,"8/12/13","2 Bedroom/2 Bath in East Village","Manhattan","Apartment","Entire home/apt",10009,2,4,"225",90
5961242,"4/16/13","1 Bedroom appartment in UWS","Manhattan","Apartment","Entire home/apt",10025,1,0,"140",NA
15270760,"5/8/14","Superb Bedstuy 3BD/2Baths duplex","Brooklyn","Apartment","Entire home/apt",11206,3,29,"248",92
3023252,"7/23/12","Amazing Apartment on Central Park","Manhattan","Apartment","Entire home/apt",10025,4,2,"250",100
4597056,"1/5/13","East Village / Union Square Studio","Manhattan","Apartment","Entire home/apt",10003,1,42,"145",93
2375878,"5/15/12","Charming Apt on Best Village Street","Manhattan","Apartment","Entire home/apt",10014,1,15,"175",96
4089511,"11/7/12","New-York Family Friendly 2bdr/2bath","Manhattan","Apartment","Entire home/apt",10027,5,20,"340",98
1559494,"1/2/12","4 Bedrooms Comfy Private @TWBGH","Brooklyn","House","Entire home/apt",11211,5,16,"400",96
311475,"12/6/10","Stunning + Unique Brooklyn Studio!","Brooklyn","Apartment","Entire home/apt",11216,3,8,"135",95
13744047,"3/31/14","2BR/Sleep6 / NYC Spacious /Midtown","Manhattan","Apartment","Entire home/apt",10022,3,0,"175",NA
20331846,"8/20/14","Triplex /  Sleep 6 /  West Village","Manhattan","Apartment","Entire home/apt",10014,3,54,"300",84
17562120,"7/2/14","Comfy studio in the heart of NOLITA","Manhattan","Apartment","Entire home/apt",10002,1,3,"175",100
20739852,"8/30/14","Newly renovated apt in skyrise","Manhattan","Apartment","Entire home/apt",10025,2,0,"168",NA
15153596,"5/5/14","Spacious 1BR Apt in USQ/Flatiron","Manhattan","Apartment","Entire home/apt",10003,1,5,"225",100
6032579,"4/21/13","Modern Studio 5min from the subway","Queens","Apartment","Entire home/apt",11103,1,7,"145",100
516347,"4/17/11","Amazing Park Slope Duplex with Deck","Brooklyn","House","Entire home/apt",11215,2,81,"185",97
25276263,"12/27/14","2 Stops from MANHATTAN!","Brooklyn","Apartment","Entire home/apt",11201,2,9,"140",78
